employee_id,skill_id,proficiency,confidence,source,evidence,is_inferred,verified
d66cd70c-978e-46cc-a871-1b2e00f11a3c,c32e2e45-987e-4fcc-a235-e19584801fe9,3,0.8,self_reported,Applied Terraform in enterprise projects at level 3.,True,False
d66cd70c-978e-46cc-a871-1b2e00f11a3c,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.75,manager_verified,Applied Docker in enterprise projects at level 4.,False,True
d66cd70c-978e-46cc-a871-1b2e00f11a3c,e57a355f-4909-42b1-acf3-ae3970d39423,3,0.77,manager_verified,Applied Linux in enterprise projects at level 3.,True,False
d66cd70c-978e-46cc-a871-1b2e00f11a3c,93d3bd3d-b72f-4062-a983-f92e0f17d667,3,0.81,manager_verified,Applied CI/CD in enterprise projects at level 3.,False,True
d66cd70c-978e-46cc-a871-1b2e00f11a3c,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
d66cd70c-978e-46cc-a871-1b2e00f11a3c,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
aab02f87-cbe0-44f1-ab2a-4a46d9034c1b,10f0b092-b575-4e08-aee1-88a90f97c1ac,4,0.72,manager_verified,Applied Product Analytics in enterprise projects at level 4.,True,True
aab02f87-cbe0-44f1-ab2a-4a46d9034c1b,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.82,self_reported,Applied SQL in enterprise projects at level 4.,True,False
aab02f87-cbe0-44f1-ab2a-4a46d9034c1b,98f1008a-dbc3-4ead-9486-a5e85a66c961,4,0.76,project_extracted,Applied Excel in enterprise projects at level 4.,False,False
aab02f87-cbe0-44f1-ab2a-4a46d9034c1b,1996f0fa-184e-4d28-b196-f9298c20286b,5,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
891f60b2-6e50-44ad-a112-b0ce4f470de6,82eb6ec3-15b4-4014-848b-e2839b7bdfcd,4,0.75,self_reported,Applied Business Analysis in enterprise projects at level 4.,False,True
891f60b2-6e50-44ad-a112-b0ce4f470de6,22163dd5-3390-4046-9b40-62efbb00f353,5,0.89,manager_verified,Applied Requirement Analysis in enterprise projects at level 5.,False,False
891f60b2-6e50-44ad-a112-b0ce4f470de6,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.89,manager_verified,Applied Agile in enterprise projects at level 5.,True,True
891f60b2-6e50-44ad-a112-b0ce4f470de6,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
b082f688-19fe-4760-819c-ca3b4dc1ce16,d43c097b-a776-4490-9272-57f42fffc162,4,0.91,project_extracted,Applied API Testing in enterprise projects at level 4.,True,True
b082f688-19fe-4760-819c-ca3b4dc1ce16,ab50dc81-1d1e-4856-a3c8-a6bb7c8249b1,5,0.72,manager_verified,Applied Unit Testing in enterprise projects at level 5.,False,True
b082f688-19fe-4760-819c-ca3b4dc1ce16,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.73,project_extracted,Applied SQL in enterprise projects at level 4.,False,True
b082f688-19fe-4760-819c-ca3b4dc1ce16,1996f0fa-184e-4d28-b196-f9298c20286b,4,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
b082f688-19fe-4760-819c-ca3b4dc1ce16,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
b873acd2-f505-40d2-affa-d65e2ac466a3,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.89,manager_verified,Applied Python in enterprise projects at level 4.,False,False
b873acd2-f505-40d2-affa-d65e2ac466a3,899f6441-4496-4d57-8cd5-c588956f561b,5,0.81,project_extracted,Applied FastAPI in enterprise projects at level 5.,False,True
b873acd2-f505-40d2-affa-d65e2ac466a3,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.86,project_extracted,Applied REST API in enterprise projects at level 4.,True,True
b873acd2-f505-40d2-affa-d65e2ac466a3,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.83,manager_verified,Applied SQL in enterprise projects at level 4.,True,True
b873acd2-f505-40d2-affa-d65e2ac466a3,ac46e3ce-936e-43f1-a213-76616dcd4393,2,0.94,project_extracted,Applied PostgreSQL in enterprise projects at level 2.,False,False
b873acd2-f505-40d2-affa-d65e2ac466a3,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.76,project_extracted,Applied Docker in enterprise projects at level 3.,True,False
b873acd2-f505-40d2-affa-d65e2ac466a3,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.93,manager_verified,Applied Git in enterprise projects at level 4.,True,True
b873acd2-f505-40d2-affa-d65e2ac466a3,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,self_reported,Applied Problem Solving in enterprise projects at level 5.,True,True
b873acd2-f505-40d2-affa-d65e2ac466a3,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
90379838-c371-4977-83e3-42bbc6ec9ebd,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.9,manager_verified,Applied JavaScript in enterprise projects at level 4.,False,False
90379838-c371-4977-83e3-42bbc6ec9ebd,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,3,0.78,self_reported,Applied TypeScript in enterprise projects at level 3.,True,False
90379838-c371-4977-83e3-42bbc6ec9ebd,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.77,manager_verified,Applied REST API in enterprise projects at level 3.,True,False
90379838-c371-4977-83e3-42bbc6ec9ebd,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.71,project_extracted,Applied Git in enterprise projects at level 4.,False,False
90379838-c371-4977-83e3-42bbc6ec9ebd,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
90379838-c371-4977-83e3-42bbc6ec9ebd,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
db69df78-a295-4506-8453-8b8eb7e4a70b,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.84,self_reported,Applied Python in enterprise projects at level 5.,False,True
db69df78-a295-4506-8453-8b8eb7e4a70b,899f6441-4496-4d57-8cd5-c588956f561b,4,0.75,manager_verified,Applied FastAPI in enterprise projects at level 4.,True,False
db69df78-a295-4506-8453-8b8eb7e4a70b,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.72,manager_verified,Applied REST API in enterprise projects at level 4.,True,True
db69df78-a295-4506-8453-8b8eb7e4a70b,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.79,manager_verified,Applied SQL in enterprise projects at level 3.,True,True
db69df78-a295-4506-8453-8b8eb7e4a70b,ac46e3ce-936e-43f1-a213-76616dcd4393,3,0.9,manager_verified,Applied PostgreSQL in enterprise projects at level 3.,True,False
db69df78-a295-4506-8453-8b8eb7e4a70b,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.92,project_extracted,Applied Docker in enterprise projects at level 3.,False,True
db69df78-a295-4506-8453-8b8eb7e4a70b,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.93,manager_verified,Applied Git in enterprise projects at level 4.,True,False
db69df78-a295-4506-8453-8b8eb7e4a70b,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.87,manager_verified,Applied Problem Solving in enterprise projects at level 4.,True,False
db69df78-a295-4506-8453-8b8eb7e4a70b,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
9d3bcef2-0760-49cc-93d6-d17708197b42,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.8,manager_verified,Applied AWS in enterprise projects at level 4.,True,True
9d3bcef2-0760-49cc-93d6-d17708197b42,c32e2e45-987e-4fcc-a235-e19584801fe9,2,0.77,manager_verified,Applied Terraform in enterprise projects at level 2.,False,False
9d3bcef2-0760-49cc-93d6-d17708197b42,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.75,self_reported,Applied Docker in enterprise projects at level 3.,False,True
9d3bcef2-0760-49cc-93d6-d17708197b42,e57a355f-4909-42b1-acf3-ae3970d39423,5,0.84,manager_verified,Applied Linux in enterprise projects at level 5.,False,False
9d3bcef2-0760-49cc-93d6-d17708197b42,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.94,manager_verified,Applied CI/CD in enterprise projects at level 4.,False,False
9d3bcef2-0760-49cc-93d6-d17708197b42,1996f0fa-184e-4d28-b196-f9298c20286b,3,0.85,peer_review,Demonstrated strong Team Collaboration in cross-functional work.,False,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,2b58d681-8e55-478e-b141-3aff29cad0fd,5,0.73,manager_verified,Applied React in enterprise projects at level 5.,True,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,582f5336-44d1-44f8-bcca-c9db9972324f,3,0.7,manager_verified,Applied Node.js in enterprise projects at level 3.,False,False
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,62fda3ec-9eef-430c-8a1e-fca3eb205e79,3,0.85,manager_verified,Applied JavaScript in enterprise projects at level 3.,False,False
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.7,manager_verified,Applied SQL in enterprise projects at level 2.,False,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.83,project_extracted,Applied REST API in enterprise projects at level 3.,False,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.9,self_reported,Applied Docker in enterprise projects at level 4.,True,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.76,manager_verified,Applied Git in enterprise projects at level 3.,False,False
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
20fc1f8a-769e-4c70-96b5-7d1f1ea83d88,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,2b58d681-8e55-478e-b141-3aff29cad0fd,5,0.84,self_reported,Applied React in enterprise projects at level 5.,True,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,582f5336-44d1-44f8-bcca-c9db9972324f,2,0.82,project_extracted,Applied Node.js in enterprise projects at level 2.,False,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,62fda3ec-9eef-430c-8a1e-fca3eb205e79,3,0.76,manager_verified,Applied JavaScript in enterprise projects at level 3.,False,False
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.93,manager_verified,Applied SQL in enterprise projects at level 2.,False,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.93,project_extracted,Applied REST API in enterprise projects at level 4.,True,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.89,manager_verified,Applied Docker in enterprise projects at level 3.,False,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.74,self_reported,Applied Git in enterprise projects at level 3.,False,False
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
3f49b4ed-a19b-4a48-9e35-4f1f1da35b98,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,2b58d681-8e55-478e-b141-3aff29cad0fd,5,0.76,manager_verified,Applied React in enterprise projects at level 5.,False,False
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.87,manager_verified,Applied JavaScript in enterprise projects at level 4.,False,True
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,a0dc6906-6dba-4293-8320-6bf9ef5af941,4,0.9,manager_verified,Applied HTML in enterprise projects at level 4.,True,True
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,d4783fea-e915-4f1a-9245-14a93e2d68b5,4,0.74,manager_verified,Applied CSS in enterprise projects at level 4.,True,False
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,3,0.79,self_reported,Applied TypeScript in enterprise projects at level 3.,True,False
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,488fe6e6-6184-4e1a-962c-149b2aac1dc6,4,0.79,project_extracted,Applied Git in enterprise projects at level 4.,True,True
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,2,0.75,project_extracted,Applied Problem Solving in enterprise projects at level 2.,False,True
31e7d38f-99be-45be-9fac-e2bcd3b5fb40,27b67913-3fc7-415f-a8c1-bf16d08e5571,4,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
a5ba03da-e2f5-45cf-be55-1af374639a93,4352cf79-2000-4b4c-a3be-724e8a896174,5,0.74,project_extracted,Applied Python in enterprise projects at level 5.,False,False
a5ba03da-e2f5-45cf-be55-1af374639a93,16c46e6c-223b-4521-8b6e-02686312ccaf,5,0.74,self_reported,Applied SQL in enterprise projects at level 5.,False,False
a5ba03da-e2f5-45cf-be55-1af374639a93,e5f1aba6-b645-4ba0-80dd-1a0d184c470d,5,0.77,self_reported,Applied ETL in enterprise projects at level 5.,False,False
a5ba03da-e2f5-45cf-be55-1af374639a93,ac46e3ce-936e-43f1-a213-76616dcd4393,4,0.88,project_extracted,Applied PostgreSQL in enterprise projects at level 4.,True,False
a5ba03da-e2f5-45cf-be55-1af374639a93,7207a95f-51be-4fbd-ae8f-31fc77f43ffb,2,0.73,self_reported,Applied Data Warehousing in enterprise projects at level 2.,False,False
a5ba03da-e2f5-45cf-be55-1af374639a93,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.9,project_extracted,Applied Docker in enterprise projects at level 4.,False,False
a5ba03da-e2f5-45cf-be55-1af374639a93,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
a5ba03da-e2f5-45cf-be55-1af374639a93,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
d133ac64-cde0-4615-aa09-317c7b7c656f,c9e661cd-37bd-4132-a10b-7a766671ffa0,5,0.77,project_extracted,Applied Selenium in enterprise projects at level 5.,False,True
d133ac64-cde0-4615-aa09-317c7b7c656f,cf646dbe-e071-4074-9f36-2e3e93349c85,4,0.85,manager_verified,Applied Test Automation in enterprise projects at level 4.,True,True
d133ac64-cde0-4615-aa09-317c7b7c656f,4352cf79-2000-4b4c-a3be-724e8a896174,4,0.94,self_reported,Applied Python in enterprise projects at level 4.,False,False
d133ac64-cde0-4615-aa09-317c7b7c656f,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,2b58d681-8e55-478e-b141-3aff29cad0fd,5,0.85,manager_verified,Applied React in enterprise projects at level 5.,False,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,582f5336-44d1-44f8-bcca-c9db9972324f,3,0.88,manager_verified,Applied Node.js in enterprise projects at level 3.,True,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.86,project_extracted,Applied JavaScript in enterprise projects at level 4.,True,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.94,project_extracted,Applied SQL in enterprise projects at level 4.,False,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.72,self_reported,Applied REST API in enterprise projects at level 3.,True,False
159dc7f4-4482-4cef-9ec9-2f5caea2d261,178a2f9f-6d15-485e-a684-dcab469fb886,3,0.8,manager_verified,Applied Docker in enterprise projects at level 3.,True,False
159dc7f4-4482-4cef-9ec9-2f5caea2d261,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.82,project_extracted,Applied Git in enterprise projects at level 2.,False,True
159dc7f4-4482-4cef-9ec9-2f5caea2d261,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
dd66421a-d3a3-418b-af3c-b69a6c05a133,118c74f7-930b-487f-8325-08223167ab57,3,0.78,manager_verified,Applied Network Security in enterprise projects at level 3.,True,True
dd66421a-d3a3-418b-af3c-b69a6c05a133,f4870654-1f95-42fe-9c57-96db41d2382d,4,0.86,manager_verified,Applied Threat Detection in enterprise projects at level 4.,True,True
dd66421a-d3a3-418b-af3c-b69a6c05a133,f1101892-b628-4d5f-a515-0502665db3fc,3,0.84,project_extracted,Applied SIEM in enterprise projects at level 3.,False,False
dd66421a-d3a3-418b-af3c-b69a6c05a133,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,3,0.9,manager_verified,Applied Vulnerability Assessment in enterprise projects at level 3.,True,True
dd66421a-d3a3-418b-af3c-b69a6c05a133,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
dd66421a-d3a3-418b-af3c-b69a6c05a133,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
69b17375-fe97-4ff4-adab-573666c1671c,d43c097b-a776-4490-9272-57f42fffc162,4,0.75,self_reported,Applied API Testing in enterprise projects at level 4.,False,False
69b17375-fe97-4ff4-adab-573666c1671c,ab50dc81-1d1e-4856-a3c8-a6bb7c8249b1,4,0.85,manager_verified,Applied Unit Testing in enterprise projects at level 4.,False,True
69b17375-fe97-4ff4-adab-573666c1671c,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.79,project_extracted,Applied SQL in enterprise projects at level 3.,True,False
69b17375-fe97-4ff4-adab-573666c1671c,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,4,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
3ed9120a-6c58-4cf1-a302-84b31726a528,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.82,manager_verified,Applied JavaScript in enterprise projects at level 4.,True,True
3ed9120a-6c58-4cf1-a302-84b31726a528,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,4,0.77,self_reported,Applied TypeScript in enterprise projects at level 4.,False,False
3ed9120a-6c58-4cf1-a302-84b31726a528,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,2,0.92,self_reported,Applied REST API in enterprise projects at level 2.,False,True
3ed9120a-6c58-4cf1-a302-84b31726a528,488fe6e6-6184-4e1a-962c-149b2aac1dc6,3,0.9,manager_verified,Applied Git in enterprise projects at level 3.,False,False
3ed9120a-6c58-4cf1-a302-84b31726a528,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
3ed9120a-6c58-4cf1-a302-84b31726a528,95ca2857-397c-4d39-b31b-83c6946fc117,3,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
e3773936-d600-4048-ae4b-04d658d22e5c,d43c097b-a776-4490-9272-57f42fffc162,5,0.84,project_extracted,Applied API Testing in enterprise projects at level 5.,True,True
e3773936-d600-4048-ae4b-04d658d22e5c,ab50dc81-1d1e-4856-a3c8-a6bb7c8249b1,4,0.89,project_extracted,Applied Unit Testing in enterprise projects at level 4.,True,False
e3773936-d600-4048-ae4b-04d658d22e5c,16c46e6c-223b-4521-8b6e-02686312ccaf,3,0.95,self_reported,Applied SQL in enterprise projects at level 3.,True,False
e3773936-d600-4048-ae4b-04d658d22e5c,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
ef9fc64e-091e-4d0a-ae30-37af737db175,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.9,self_reported,Applied Docker in enterprise projects at level 4.,True,False
ef9fc64e-091e-4d0a-ae30-37af737db175,29712980-fb4c-494d-8317-1defb0da8b25,4,0.85,self_reported,Applied Kubernetes in enterprise projects at level 4.,False,False
ef9fc64e-091e-4d0a-ae30-37af737db175,bd2dd30e-5753-4684-ad8b-defec1f4c6d6,4,0.84,manager_verified,Applied AWS in enterprise projects at level 4.,True,True
ef9fc64e-091e-4d0a-ae30-37af737db175,e57a355f-4909-42b1-acf3-ae3970d39423,5,0.93,project_extracted,Applied Linux in enterprise projects at level 5.,True,True
ef9fc64e-091e-4d0a-ae30-37af737db175,93d3bd3d-b72f-4062-a983-f92e0f17d667,4,0.74,project_extracted,Applied CI/CD in enterprise projects at level 4.,True,False
ef9fc64e-091e-4d0a-ae30-37af737db175,c32e2e45-987e-4fcc-a235-e19584801fe9,4,0.74,manager_verified,Applied Terraform in enterprise projects at level 4.,False,False
ef9fc64e-091e-4d0a-ae30-37af737db175,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,5,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
ef9fc64e-091e-4d0a-ae30-37af737db175,27b67913-3fc7-415f-a8c1-bf16d08e5571,3,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
871be211-c5ee-4705-9d6d-686c8bc06f4a,118c74f7-930b-487f-8325-08223167ab57,5,0.75,project_extracted,Applied Network Security in enterprise projects at level 5.,True,False
871be211-c5ee-4705-9d6d-686c8bc06f4a,f4870654-1f95-42fe-9c57-96db41d2382d,4,0.78,project_extracted,Applied Threat Detection in enterprise projects at level 4.,False,True
871be211-c5ee-4705-9d6d-686c8bc06f4a,f1101892-b628-4d5f-a515-0502665db3fc,4,0.9,manager_verified,Applied SIEM in enterprise projects at level 4.,True,True
871be211-c5ee-4705-9d6d-686c8bc06f4a,1f82e66e-3f1d-4f9c-a3c3-fe70ef440608,2,0.86,project_extracted,Applied Vulnerability Assessment in enterprise projects at level 2.,True,True
871be211-c5ee-4705-9d6d-686c8bc06f4a,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,4,0.85,peer_review,Demonstrated strong Agile in cross-functional work.,False,True
10af4015-5270-4ab5-a450-be7312c62933,2b58d681-8e55-478e-b141-3aff29cad0fd,3,0.79,manager_verified,Applied React in enterprise projects at level 3.,True,True
10af4015-5270-4ab5-a450-be7312c62933,582f5336-44d1-44f8-bcca-c9db9972324f,4,0.86,manager_verified,Applied Node.js in enterprise projects at level 4.,True,False
10af4015-5270-4ab5-a450-be7312c62933,62fda3ec-9eef-430c-8a1e-fca3eb205e79,3,0.88,self_reported,Applied JavaScript in enterprise projects at level 3.,True,False
10af4015-5270-4ab5-a450-be7312c62933,16c46e6c-223b-4521-8b6e-02686312ccaf,2,0.73,self_reported,Applied SQL in enterprise projects at level 2.,False,True
10af4015-5270-4ab5-a450-be7312c62933,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,3,0.87,self_reported,Applied REST API in enterprise projects at level 3.,False,True
10af4015-5270-4ab5-a450-be7312c62933,178a2f9f-6d15-485e-a684-dcab469fb886,4,0.72,project_extracted,Applied Docker in enterprise projects at level 4.,True,True
10af4015-5270-4ab5-a450-be7312c62933,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.78,project_extracted,Applied Git in enterprise projects at level 2.,True,False
10af4015-5270-4ab5-a450-be7312c62933,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,3,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
748d4076-e606-4ced-98a1-e902191bb47b,10f0b092-b575-4e08-aee1-88a90f97c1ac,3,0.92,self_reported,Applied Product Analytics in enterprise projects at level 3.,True,False
748d4076-e606-4ced-98a1-e902191bb47b,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.94,project_extracted,Applied SQL in enterprise projects at level 4.,True,True
748d4076-e606-4ced-98a1-e902191bb47b,98f1008a-dbc3-4ead-9486-a5e85a66c961,3,0.86,self_reported,Applied Excel in enterprise projects at level 3.,False,True
748d4076-e606-4ced-98a1-e902191bb47b,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,5,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
748d4076-e606-4ced-98a1-e902191bb47b,95ca2857-397c-4d39-b31b-83c6946fc117,4,0.85,peer_review,Demonstrated strong Time Management in cross-functional work.,False,True
97a9952c-4bd6-4c86-b9ad-bc40c63c80c0,82eb6ec3-15b4-4014-848b-e2839b7bdfcd,3,0.95,project_extracted,Applied Business Analysis in enterprise projects at level 3.,True,False
97a9952c-4bd6-4c86-b9ad-bc40c63c80c0,22163dd5-3390-4046-9b40-62efbb00f353,5,0.79,manager_verified,Applied Requirement Analysis in enterprise projects at level 5.,True,False
97a9952c-4bd6-4c86-b9ad-bc40c63c80c0,6c268b76-4bcf-48ef-85e3-c692f6f7fc75,3,0.7,self_reported,Applied Agile in enterprise projects at level 3.,True,False
97a9952c-4bd6-4c86-b9ad-bc40c63c80c0,27b67913-3fc7-415f-a8c1-bf16d08e5571,3,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
38d018e7-e85c-4774-95f7-1159738dd6df,62fda3ec-9eef-430c-8a1e-fca3eb205e79,4,0.72,self_reported,Applied JavaScript in enterprise projects at level 4.,True,False
38d018e7-e85c-4774-95f7-1159738dd6df,a77d6c17-a31e-49fe-ac9f-7bf36800ccf0,4,0.85,manager_verified,Applied TypeScript in enterprise projects at level 4.,True,False
38d018e7-e85c-4774-95f7-1159738dd6df,5e4a8608-7ef1-43e5-8ee5-a86d5c9242e2,4,0.88,self_reported,Applied REST API in enterprise projects at level 4.,True,True
38d018e7-e85c-4774-95f7-1159738dd6df,488fe6e6-6184-4e1a-962c-149b2aac1dc6,2,0.93,self_reported,Applied Git in enterprise projects at level 2.,False,True
38d018e7-e85c-4774-95f7-1159738dd6df,13229b41-a1f2-4d2f-91a3-cb4638ce4cef,3,0.85,peer_review,Demonstrated strong Problem Solving in cross-functional work.,False,True
38d018e7-e85c-4774-95f7-1159738dd6df,27b67913-3fc7-415f-a8c1-bf16d08e5571,5,0.85,peer_review,Demonstrated strong Communication in cross-functional work.,False,True
422735f2-7393-4a92-8be3-fa68ce24423b,16c46e6c-223b-4521-8b6e-02686312ccaf,4,0.88,self_reported,Applied SQL in enterprise projects at level 4.,True,False
422735f2-7393-4a92-8be3-fa68ce24423b,98f1008a-dbc3-4ead-9486-a5e85a66c961,5,0.77,self_reported,Applied Excel in enterprise projects at level 5.,False,True
422735f2-7393-4a92-8be3-fa68ce24423b,d8619e4c-70e2-4d9d-acab-8a4ec2af3842,5,0.81,project_extracted,Applied Power BI in enterprise projects at level 5.,True,False
422735f2-7393-4a92-8be3-fa68ce24423b,4352cf79-2000-4b4c-a3be-724e8a896174,3,0.79,project_extracted,Applied Python in enterprise projects at level 3.,True,True
